0.000000000000000000e+00,0.000000000000000000e+00
1.799999999999999933e-01,1.643531211062144393e-99
3.599999999999999867e-01,6.574124759377866386e-99
5.400000000000000355e-01,1.479178051764110245e-98
7.199999999999999734e-01,2.629649835854578256e-98
8.999999999999999112e-01,4.108827815478583344e-98
1.080000000000000071e+00,2.571075174922839784e-92
1.260000000000000009e+00,2.371450064905531826e-91
1.439999999999999947e+00,5.805728872806895390e-91
1.619999999999999885e+00,9.569991721177321849e-91
1.799999999999999822e+00,1.267428638999775682e-90
1.979999999999999982e+00,1.412866065924915572e-90
2.160000000000000142e+00,-3.314407400793004924e-88
2.339999999999999858e+00,-1.299732898361509589e-87
2.520000000000000018e+00,-2.569830404679735747e-87
2.699999999999999734e+00,-3.802202242493455280e-87
2.879999999999999893e+00,-4.657317395262163923e-87
3.060000000000000053e+00,1.439726458200867426e-83
3.239999999999999769e+00,2.176961034075095175e-82
3.419999999999999929e+00,6.277098690706950629e-82
3.599999999999999645e+00,1.201465084933581860e-81
3.779999999999999805e+00,1.895988274358190700e-81
3.959999999999999964e+00,2.668305960706538716e-81
4.139999999999999680e+00,3.859997386123996998e-81
4.320000000000000284e+00,6.007042444086901514e-81
4.500000000000000000e+00,8.577299285823456605e-81
4.679999999999999716e+00,1.100291400031052602e-80
4.859999999999999432e+00,1.271603267652495714e-80
5.040000000000000036e+00,-1.314976147628854127e-80
5.219999999999999751e+00,-6.854151067265619941e-79
5.399999999999999467e+00,-1.971487941118389636e-78
5.580000000000000071e+00,-3.476777735917923480e-78
5.759999999999999787e+00,-4.806693962391290636e-78
5.939999999999999503e+00,-5.566646091804645899e-78
6.120000000000000107e+00,-3.424637407791796917e-78
6.299999999999999822e+00,8.081457843104856677e-78
6.479999999999999538e+00,2.934502778015488057e-77
6.660000000000000142e+00,6.026594758031670880e-77
6.839999999999999858e+00,1.007440924205482572e-76
7.019999999999999574e+00,1.689008952944989620e-76
7.199999999999999289e+00,1.809107176906579249e-75
7.379999999999999893e+00,5.246297426143304651e-75
7.559999999999999609e+00,9.396493527500201428e-75
7.739999999999999325e+00,1.317571736547284713e-74
7.919999999999999929e+00,1.549999082455681712e-74
8.099999999999999645e+00,1.506487077281942827e-74
8.279999999999999361e+00,1.016920382102976998e-74
8.459999999999999076e+00,6.666971039829303903e-76
8.640000000000000568e+00,-1.341112011009078954e-74
8.820000000000000284e+00,-3.203271855296065588e-74
9.000000000000000000e+00,-5.516656895639633527e-74
9.179999999999999716e+00,-1.021874604910359421e-72
9.359999999999999432e+00,-3.356541931522706799e-72
9.539999999999999147e+00,-6.287121776802050484e-72
9.719999999999998863e+00,-9.041567368757002876e-72
9.900000000000000355e+00,-1.084783193539618241e-71
1.008000000000000007e+01,-1.004825409298297636e-71
1.025999999999999979e+01,6.292261847558629647e-74
1.043999999999999950e+01,1.955815019862065183e-71
1.061999999999999922e+01,4.701312692669693917e-71
1.079999999999999893e+01,8.100355108194917882e-71
1.098000000000000043e+01,1.201051209436224246e-70
1.116000000000000014e+01,2.036875150777817450e-70
1.133999999999999986e+01,3.657189910597767177e-70
1.151999999999999957e+01,5.610480465990262255e-70
1.169999999999999929e+01,7.437943000474797347e-70
1.187999999999999901e+01,8.680773697570863259e-70
1.205999999999999872e+01,7.298588455195689317e-70
1.224000000000000021e+01,-1.427327080579764997e-69
1.241999999999999993e+01,-5.202402451253576015e-69
1.259999999999999964e+01,-9.475289958719536443e-69
1.277999999999999936e+01,-1.312591229519531526e-68
1.295999999999999908e+01,-1.503419215289857113e-68
1.313999999999999879e+01,-1.460879476478405787e-68
1.332000000000000028e+01,-1.253343733875656400e-68
1.350000000000000000e+01,-8.912881185334764505e-69
1.367999999999999972e+01,-3.818531398168551337e-69
1.385999999999999943e+01,2.678206929092178946e-69
1.403999999999999915e+01,1.280679875249405559e-68
1.421999999999999886e+01,8.037866377845484073e-68
1.439999999999999858e+01,2.016688704628507168e-67
1.458000000000000007e+01,3.411967604035678172e-67
1.475999999999999979e+01,4.634816751984879285e-67
1.493999999999999950e+01,5.330429564454973178e-67
1.511999999999999922e+01,5.249475609854623166e-67
1.529999999999999893e+01,4.575669359153428976e-67
1.547999999999999865e+01,3.395507212776627645e-67
1.566000000000000014e+01,1.776945475425736888e-67
1.583999999999999986e+01,-2.120595481976760017e-68
1.601999999999999957e+01,-2.553317157210255720e-67
1.619999999999999929e+01,-9.364528718374497033e-67
1.637999999999999901e+01,-2.105515967800033677e-66
1.655999999999999872e+01,-3.443904906273982348e-66
1.673999999999999844e+01,-4.633003589924498959e-66
1.691999999999999815e+01,-5.354195921416791889e-66
1.709999999999999787e+01,-5.297724764480718950e-66
1.728000000000000114e+01,-4.367842317905934568e-66
1.746000000000000085e+01,-2.683213109993245378e-66
1.764000000000000057e+01,-3.715250706617444631e-67
1.782000000000000028e+01,2.439533870169461915e-66
1.800000000000000000e+01,5.622275782581275137e-66
1.817999999999999972e+01,1.265063839089907544e-65
1.835999999999999943e+01,2.490094813077226958e-65
1.853999999999999915e+01,3.909910013926775106e-65
1.871999999999999886e+01,5.197098955345244398e-65
1.889999999999999858e+01,6.024251151039324712e-65
1.907999999999999829e+01,6.098416395812540470e-65
1.925999999999999801e+01,5.490549762339751433e-65
1.943999999999999773e+01,4.302867284564677044e-65
1.962000000000000099e+01,2.604119458574198911e-65
1.980000000000000071e+01,4.630567804553089155e-66
1.998000000000000043e+01,-2.051570253705101425e-65
2.016000000000000014e+01,-8.532058909281209670e-65
2.033999999999999986e+01,-2.209530157788974131e-64
2.051999999999999957e+01,-3.876394082677896431e-64
2.069999999999999929e+01,-5.449523842242342765e-64
2.087999999999999901e+01,-6.524645613129765673e-64
2.105999999999999872e+01,-6.764590642357123736e-64
2.123999999999999844e+01,-6.757242426431349281e-64
2.141999999999999815e+01,-6.741095564277657098e-64
2.159999999999999787e+01,-6.716172224607218178e-64
2.177999999999999758e+01,-6.682494576131203510e-64
2.196000000000000085e+01,-6.640084787560780035e-64
2.214000000000000057e+01,-4.667476452505457695e-64
2.232000000000000028e+01,2.641091839273503149e-64
2.250000000000000000e+01,1.380714081685298409e-63
2.267999999999999972e+01,2.718176393426409682e-63
2.285999999999999943e+01,4.111605464553796582e-63
2.303999999999999915e+01,5.419878622889842030e-63
2.321999999999999886e+01,7.080740568908764893e-63
2.339999999999999858e+01,9.057785486548493260e-63
2.357999999999999829e+01,1.100520955918643576e-62
2.375999999999999801e+01,1.257720897019999888e-62
2.393999999999999773e+01,1.342797990296659124e-62
2.411999999999999744e+01,1.296719009493861045e-62
2.430000000000000071e+01,1.039369754217467735e-62
2.448000000000000043e+01,6.020050351878671342e-63
2.466000000000000014e+01,2.335039132131043270e-64
2.483999999999999986e+01,-6.578686384659482664e-63
2.501999999999999957e+01,-1.410307345345613390e-62
2.519999999999999929e+01,-2.824214518789479265e-62
2.537999999999999901e+01,-4.966240423103129414e-62
2.555999999999999872e+01,-7.375003835270636223e-62
2.573999999999999844e+01,-9.589123532276075319e-62
2.591999999999999815e+01,-1.114721829110351887e-61
2.609999999999999787e+01,-1.179741872639109976e-61
2.627999999999999758e+01,-1.227131726912936231e-61
2.645999999999999730e+01,-1.267070235958244715e-61
2.664000000000000057e+01,-1.297788191169227839e-61
2.682000000000000028e+01,-1.317516383940076462e-61
2.700000000000000000e+01,-1.324485605664983513e-61
2.717999999999999972e+01,-1.035221927163243690e-61
2.735999999999999943e+01,-2.540891824567800303e-62
2.753999999999999915e+01,8.889251922562731842e-62
2.771999999999999886e+01,2.263833760777781501e-61
2.789999999999999858e+01,3.740649086909609777e-61
2.807999999999999829e+01,5.333922964945571845e-61
2.825999999999999801e+01,7.839746930359170611e-61
2.843999999999999773e+01,1.089843455575663597e-60
2.861999999999999744e+01,1.389975287809404397e-60
2.879999999999999716e+01,1.623346893432747063e-60
2.898000000000000043e+01,1.728934976141299751e-60
2.916000000000000014e+01,1.716061376422612041e-60
2.933999999999999986e+01,1.667849419755143110e-60
2.951999999999999957e+01,1.587357445014829108e-60
2.969999999999999929e+01,1.476674509124340123e-60
2.987999999999999901e+01,1.337889669006347626e-60
3.005999999999999872e+01,1.133456105339777102e-60
3.023999999999999844e+01,3.988982250949562440e-61
3.041999999999999815e+01,-8.700454784793096979e-61
3.059999999999999787e+01,-2.506917571855135523e-60
3.077999999999999758e+01,-4.345260621504638932e-60
3.095999999999999730e+01,-6.218617193899932307e-60
3.114000000000000057e+01,-8.395465562174976340e-60
3.132000000000000028e+01,-1.144020371891256933e-59
3.150000000000000000e+01,-1.477630291847611891e-59
3.167999999999999972e+01,-1.778803173122003374e-59
3.185999999999999943e+01,-1.985965872749871916e-59
3.203999999999999915e+01,-2.040126244033521537e-59
