0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.631373657282755120e-67
2.000000000000000000e+00,5.395327291163319263e-57
3.000000000000000000e+00,6.554587617644370251e-48
4.000000000000000000e+00,1.969814382497798932e-40
5.000000000000000000e+00,1.321826249664243294e-34
6.000000000000000000e+00,8.611018298308672652e-30
7.000000000000000000e+00,1.457244904145372707e-25
8.000000000000000000e+00,3.912011387819760027e-22
9.000000000000000000e+00,2.745237474800038899e-19
1.000000000000000000e+01,6.295388456356123296e-17
1.100000000000000000e+01,5.894270640598459181e-15
1.200000000000000000e+01,2.400381338514480255e-13
1.300000000000000000e+01,4.967490569019013025e-12
1.400000000000000000e+01,5.337931592041352832e-11
1.500000000000000000e+01,3.531671118157326136e-10
1.600000000000000000e+01,1.500873589469314704e-09
1.700000000000000000e+01,4.504429001122909693e-09
1.800000000000000000e+01,9.913103607255989386e-09
1.900000000000000000e+01,1.706933914009171656e-08
2.000000000000000000e+01,2.489762835200387695e-08
2.100000000000000000e+01,3.141765767423851421e-08
2.200000000000000000e+01,3.601182332897330795e-08
2.300000000000000000e+01,3.899680128879106039e-08
2.400000000000000000e+01,3.963961825015060097e-08
2.500000000000000000e+01,4.012489794489934629e-08
2.600000000000000000e+01,3.749463839253213050e-08
2.700000000000000000e+01,3.217400224614018567e-08
2.800000000000000000e+01,2.459130897868153485e-08
2.900000000000000000e+01,1.664073982517832537e-08
3.000000000000000000e+01,1.010405752355125891e-08
3.100000000000000000e+01,5.404219637065463274e-09
3.200000000000000000e+01,2.550546740754073978e-09
3.300000000000000000e+01,1.177371342256032976e-09
3.400000000000000000e+01,5.230113223760480026e-10
3.500000000000000000e+01,2.568249965557837005e-10
3.600000000000000000e+01,1.631604737189290532e-10
3.700000000000000000e+01,1.282605049316474090e-10
3.800000000000000000e+01,1.179440053521311619e-10
3.900000000000000000e+01,1.157317524496631881e-10
4.000000000000000000e+01,1.156768433425994962e-10
4.100000000000000000e+01,1.156781120017049522e-10
4.200000000000000000e+01,1.156611717244590253e-10
4.300000000000000000e+01,1.138442624799760702e-10
4.400000000000000000e+01,1.149879282807031605e-10
4.500000000000000000e+01,1.161886279501306229e-10
4.600000000000000000e+01,1.159333668639866974e-10
4.700000000000000000e+01,1.154617865197774249e-10
4.800000000000000000e+01,1.144512243515632102e-10
4.900000000000000000e+01,1.129616413444449225e-10
5.000000000000000000e+01,1.133369227329915079e-10
5.100000000000000000e+01,1.119605411952417430e-10
5.200000000000000000e+01,1.123611598204773513e-10
5.300000000000000000e+01,1.140645399047840299e-10
5.400000000000000000e+01,1.119355216178458689e-10
5.500000000000000000e+01,1.104350185547808879e-10
5.600000000000000000e+01,1.104455573402529300e-10
5.700000000000000000e+01,1.101404076822432950e-10
5.800000000000000000e+01,1.091736185023254771e-10
5.900000000000000000e+01,1.117939759678861768e-10
6.000000000000000000e+01,1.101047626701065580e-10
6.100000000000000000e+01,1.102405829482450467e-10
6.200000000000000000e+01,1.101061102079961144e-10
6.300000000000000000e+01,1.083612442883146639e-10
6.400000000000000000e+01,1.095925090474884007e-10
6.500000000000000000e+01,1.095649346236078829e-10
6.600000000000000000e+01,1.079309296481948280e-10
6.700000000000000000e+01,1.072262982715565415e-10
6.800000000000000000e+01,1.086898659362952943e-10
6.900000000000000000e+01,1.072131556433988288e-10
7.000000000000000000e+01,1.063055387009154230e-10
7.100000000000000000e+01,1.061787704232461693e-10
7.200000000000000000e+01,1.068863525952554729e-10
7.300000000000000000e+01,1.073370338427500524e-10
7.400000000000000000e+01,1.075724651762024771e-10
7.500000000000000000e+01,1.063118738778955935e-10
7.600000000000000000e+01,1.069249686287047923e-10
7.700000000000000000e+01,1.072918420788184367e-10
7.800000000000000000e+01,1.047835017828454609e-10
7.900000000000000000e+01,1.042184170578849365e-10
8.000000000000000000e+01,1.050338319261308715e-10
8.100000000000000000e+01,1.042322612565604372e-10
8.200000000000000000e+01,1.052786980268313821e-10
8.300000000000000000e+01,1.059165330690421062e-10
8.400000000000000000e+01,1.059521613382050139e-10
8.500000000000000000e+01,1.066789183397935003e-10
8.600000000000000000e+01,1.063218379969975304e-10
8.700000000000000000e+01,1.064066539812713302e-10
8.800000000000000000e+01,1.040896112003197904e-10
8.900000000000000000e+01,1.058571382417268861e-10
9.000000000000000000e+01,1.042116148591291672e-10
9.100000000000000000e+01,1.054935936878468483e-10
9.200000000000000000e+01,1.063630585042531556e-10
9.300000000000000000e+01,1.045898951189059028e-10
9.400000000000000000e+01,1.056013302829008436e-10
9.500000000000000000e+01,1.058062924820044884e-10
9.600000000000000000e+01,1.041529635301168627e-10
9.700000000000000000e+01,1.053232027025078647e-10
9.800000000000000000e+01,1.037917148291113346e-10
9.900000000000000000e+01,1.063630190125691123e-10
1.000000000000000000e+02,1.050391535869075235e-10
1.010000000000000000e+02,1.057005881014955112e-10
1.020000000000000000e+02,1.052491285807435385e-10
1.030000000000000000e+02,1.040472739912496782e-10
1.040000000000000000e+02,1.057210150408821955e-10
1.050000000000000000e+02,1.061137644952707445e-10
1.060000000000000000e+02,1.049302895809896372e-10
1.070000000000000000e+02,1.066562704756333131e-10
1.080000000000000000e+02,1.051505096310178805e-10
1.090000000000000000e+02,1.040388712796820544e-10
1.100000000000000000e+02,1.038807772086518863e-10
1.110000000000000000e+02,1.046369208552822313e-10
1.120000000000000000e+02,1.047847710209997572e-10
1.130000000000000000e+02,1.068919780823291668e-10
1.140000000000000000e+02,1.044040984728581040e-10
1.150000000000000000e+02,1.052069099404031661e-10
1.160000000000000000e+02,1.074377462751909282e-10
1.170000000000000000e+02,1.069910851440123222e-10
1.180000000000000000e+02,1.065795478479075216e-10
1.190000000000000000e+02,1.051147331517244775e-10
1.200000000000000000e+02,1.061980334303267042e-10
1.210000000000000000e+02,1.054686206077432996e-10
1.220000000000000000e+02,1.070288894360338127e-10
1.230000000000000000e+02,1.076160167600608252e-10
1.240000000000000000e+02,1.090422190116274457e-10
1.250000000000000000e+02,1.082669289947468433e-10
1.260000000000000000e+02,1.071686366915827472e-10
1.270000000000000000e+02,1.087823627356493342e-10
1.280000000000000000e+02,1.079908938431893477e-10
1.290000000000000000e+02,1.082064303830182676e-10
1.300000000000000000e+02,1.078483894576241434e-10
1.310000000000000000e+02,1.099319365024855665e-10
1.320000000000000000e+02,1.093106369001330963e-10
1.330000000000000000e+02,1.105730785510678587e-10
1.340000000000000000e+02,1.115483926673233654e-10
1.350000000000000000e+02,1.123383623361069100e-10
1.360000000000000000e+02,1.126690517115136196e-10
1.370000000000000000e+02,1.106040619513038033e-10
1.380000000000000000e+02,1.112835458288279301e-10
1.390000000000000000e+02,1.118344564023775663e-10
1.400000000000000000e+02,1.126482916182538495e-10
1.410000000000000000e+02,1.130734902839329266e-10
1.420000000000000000e+02,1.160766616027029031e-10
